TITLE_KEY,TITLE,RELEASE_YEAR,BUDGET,REVENUE,ROI,POPULARITY,VOTE_AVERAGE
663870_Movie,Riders of Justice,2020,5300000,679505,-0.87,15.163,7.263
508935_Movie,The Eight Hundred,2020,80000000,461421559,4.77,15.003,6.9
587496_Movie,The Rental,2020,3500000,4311042,0.23,14.922,5.5
630220_Movie,18 Presents,2020,2500000,3486375,0.39,14.795,7.4
602211_Movie,Fatman,2020,20000000,1651413,-0.92,14.675,5.5
652004_Movie,The Wolf of Snow Hollow,2020,2000000,239828,-0.88,14.374,6.1
529485_Movie,The Way Back,2020,23000000,14590514,-0.37,14.135,6.6
581032_Movie,News of the World,2020,38000000,12700000,-0.67,13.935,6.959
442065_Movie,The Last Full Measure,2020,20000000,3364426,-0.83,13.873,7.3
523371_Movie,Patients of a Saint,2020,141129,695501,3.93,13.708,6.4
581526_Movie,Deliver Us from Evil,2020,12000000,34662454,1.89,13.649,6.9
501979_Movie,Bill & Ted Face the Music,2020,25000000,6274027,-0.75,13.614,5.91
552269_Movie,Joe Bell,2020,3500000,1700000,-0.51,13.525,6.5
429422_Movie,Capone,2020,20600000,858281,-0.96,13.339,5
632322_Movie,All My Life,2020,25000000,2000000,-0.92,12.252,7.8
601165_Movie,Legacy of Lies,2020,4500000,94583,-0.98,12.183,5.5
726739_Movie,Cats & Dogs 3: Paws Unite,2020,17000000,4200000,-0.75,12.129,6.1
559974_Movie,Shock Wave 2,2020,40000000,226400000,4.66,11.92,7.1
526019_Movie,Like a Boss,2020,29000000,26900000,-0.07,11.732,6.3
517412_Movie,Tesla,2020,5000000,459051,-0.91,11.648,5.8
718840_Movie,A Nice Girl Like You,2020,6100000,769234,-0.87,11.323,5.8
613377_Movie,30 Days Max,2020,13000000,11208529,-0.14,11.1,5.5
523781_Movie,Words on Bathroom Walls,2020,8000000,3151849,-0.61,11.027,7.8
670428_Movie,PG: Psycho Goreman,2020,1700000,95384,-0.94,11.017,6
637202_Movie,Fate/Grand Order the Movie: Divine Realm of the Round Table: Camelot Wandering; Agateram,2020,2000000,3607899,0.80,11.014,7.2
619592_Movie,Force of Nature,2020,15000000,638221,-0.96,10.862,5.1
628241_Movie,Ala Vaikunthapurramuloo,2020,14000000,28859072,1.06,10.802,6.7
594669_Movie,Baaghi 3,2020,7952450,18473570,1.32,10.582,6.5
615115_Movie,The Secrets We Keep,2020,7200000,615233,-0.91,10.476,6
665488_Movie,Divorce Club,2020,9466480,5127426,-0.46,10.297,5.757
539181_Movie,Relic,2020,1229578,3238539,1.63,10.198,6.1
627290_Movie,Antebellum,2020,15000000,7060384,-0.53,10.194,6.2
451184_Movie,Wasp Network,2020,10530000,1400000,-0.87,10.194,6
523366_Movie,Dragon Rider,2020,17800000,7000000,-0.61,10.015,7.1
651881_Movie,Bye Bye Morons,2020,9700000,16955173,0.75,9.829,7.2
637053_Movie,Shithouse,2020,80000,18370,-0.77,9.753,6.954
498402_Movie,Aline,2020,25900000,11131254,-0.57,9.669,6.7
585257_Movie,Fire,2020,7000000,12916151,0.85,9.293,8.2
575718_Movie,Secret Zoo,2020,8100000,8300000,0.02,8.609,6.2
566927_Movie,Impractical Jokers: The Movie,2020,3000000,10700000,2.57,8.423,6.6
575089_Movie,One Second,2020,1250000,10791301,7.63,7.639,7.453
589049_Movie,The Photograph,2020,16000000,20690779,0.29,7.621,6.4
575463_Movie,Mama Weed,2020,5080800,5460628,0.07,7.285,5.8
644712_Movie,Street Dancer 3D,2020,9204790,12589965,0.37,6.98,6.6
593402_Movie,Tolo Tolo,2020,20000000,52186426,1.61,6.822,6.114
601297_Movie,My Cousin,2020,10854516,2982559,-0.73,6.748,5.475
619918_Movie,Ella Bella Bingo,2020,6000000,1339784,-0.78,6.365,6.6
661043_Movie,Malang,2020,7907534,11136444,0.41,6.318,7
634649_Movie,Spider-Man: No Way Home,2021,200000000,1921847111,8.61,169.128,7.949
568124_Movie,Encanto,2021,135000000,261289554,0.94,161.851,7.6
592695_Movie,Pleasure,2021,1800000,393824,-0.78,149.008,6.2
438631_Movie,Dune,2021,165000000,407573628,1.47,148.343,7.783
637649_Movie,Wrath of Man,2021,40000000,103966489,1.60,142.167,7.6
566525_Movie,Shang-Chi and the Legend of the Ten Rings,2021,150000000,432243292,1.88,105.015,7.528
588228_Movie,The Tomorrow War,2021,200000000,14400000,-0.93,102.771,7.5
436969_Movie,The Suicide Squad,2021,185000000,168717425,-0.09,98.942,7.5
580489_Movie,Venom: Let There Be Carnage,2021,110000000,506863592,3.61,89.57,6.779
438695_Movie,Sing 2,2021,85000000,408402685,3.80,87.401,7.9
423108_Movie,The Conjuring: The Devil Made Me Do It,2021,39000000,206431050,4.29,84.069,7.413
337404_Movie,Cruella,2021,200000000,233503234,0.17,77.82,8
508943_Movie,Luca,2021,200000000,51074773,-0.74,76.274,7.8
524434_Movie,Eternals,2021,200000000,402064899,1.01,76.082,6.83
460458_Movie,Resident Evil: Welcome to Raccoon City,2021,25000000,41914915,0.68,75.214,5.965
527774_Movie,Raya and the Last Dragon,2021,100000000,130423032,0.30,73.729,7.841
497698_Movie,Black Widow,2021,200000000,379751131,0.90,67.127,7.214
624860_Movie,The Matrix Resurrections,2021,190000000,156497322,-0.18,66.005,6.388
744275_Movie,After We Fell,2021,14000000,21753705,0.55,65.872,7.04
550988_Movie,Free Guy,2021,110000000,331526598,2.01,64.853,7.485
370172_Movie,No Time to Die,2021,250000000,774153024,2.10,63.917,7.4
675445_Movie,PAW Patrol: The Movie,2021,26000000,144327371,4.55,61.446,7.4
520763_Movie,A Quiet Place Part II,2021,55000000,297372261,4.41,56.236,7.475
412656_Movie,Chaos Walking,2021,125000000,26508132,-0.79,55.838,6.6
451048_Movie,Jungle Cruise,2021,200000000,220889446,0.10,55.104,7.3
615457_Movie,Nobody,2021,17000000,61779301,2.63,54.192,7.9
385128_Movie,F9,2021,200000000,726229501,2.63,53.599,7.056
459151_Movie,The Boss Baby: Family Business,2021,82000000,146745280,0.79,53.18,7.351
512195_Movie,Red Notice,2021,160000000,178143,-1.00,52.429,6.8
476669_Movie,The King's Man,2021,100000000,125897478,0.26,51.1,6.751
399566_Movie,Godzilla vs. Kong,2021,200000000,470116094,1.35,51.098,7.583
776503_Movie,CODA,2021,10000000,1905058,-0.81,45.183,7.9
460465_Movie,Mortal Kombat,2021,20000000,84426031,3.22,44.667,7.026
568620_Movie,Snake Eyes: G.I. Joe Origins,2021,88000000,36964325,-0.58,44.527,6.486
602223_Movie,The Forever Purge,2021,18000000,76994245,3.28,44.271,6.9
631843_Movie,Old,2021,18000000,90146510,4.01,43.707,6.332
425909_Movie,Ghostbusters: Afterlife,2021,75000000,204334455,1.72,41.643,7.356
602269_Movie,The Little Things,2021,30000000,29942746,0.00,40.649,6.334
593395_Movie,Diabolik,2021,11000000,3189418,-0.71,40.59,6
522931_Movie,Hitman's Wife's Bodyguard,2021,70000000,70060492,0.00,38.926,6.668
646380_Movie,Don't Look Up,2021,75000000,791863,-0.99,38.701,7.075
454527_Movie,Benedetta,2021,24350000,2652725,-0.89,38.079,6.6
379686_Movie,Space Jam: A New Legacy,2021,150000000,163692228,0.09,37.519,6.7
796499_Movie,Army of Thieves,2021,30000000,46900000,0.56,36.312,6.835
585245_Movie,Clifford the Big Red Dog,2021,64000000,107347356,0.68,35.215,7.2
503736_Movie,Army of the Dead,2021,90000000,190700000,1.12,35.08,6.2
587807_Movie,Tom & Jerry,2021,50000000,136536687,1.73,32.125,6.8
576845_Movie,Last Night in Soho,2021,43000000,22957625,-0.47,31.756,7.3
617653_Movie,The Last Duel,2021,100000000,30552111,-0.69,31.516,7.4
614917_Movie,King Richard,2021,50000000,39400000,-0.21,31.459,7.6
522478_Movie,Peter Rabbit 2: The Runaway,2021,45000000,153000000,2.40,31.139,7.1
283566_Movie,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,29700000,93882453,2.16,29.657,8.237
634528_Movie,The Marksman,2021,23000000,23076711,0.00,29.442,6.828
602734_Movie,Spiral: From the Book of Saw,2021,20000000,40618920,1.03,29.292,5.941
513310_Movie,Boss Level,2021,45000000,2000000,-0.96,28.639,6.9
632357_Movie,The Unholy,2021,10000000,30800000,2.08,28.617,6.6
619778_Movie,Malignant,2021,40000000,34891791,-0.13,28.6,6.768
588921_Movie,AINBO: Spirit of the Amazon,2021,10000000,10237061,0.02,27.579,7
585216_Movie,Escape Room: Tournament of Champions,2021,15000000,65774490,3.38,27.489,6.531
482373_Movie,Don't Breathe 2,2021,15000000,53785551,2.59,26.472,7
644495_Movie,House of Gucci,2021,75000000,153235995,1.04,26.277,6.6
660120_Movie,The Worst Person in the World,2021,5000000,11800000,1.36,26.061,7.5
559907_Movie,The Green Knight,2021,15000000,18887953,0.26,26.045,6.597
693113_Movie,Midnight in the Switchgrass,2021,15000000,229811,-0.98,25.946,5.9
630240_Movie,Titane,2021,6600000,4982335,-0.25,25.615,6.36
589761_Movie,Chernobyl: Abyss,2021,9100000,6459306,-0.29,24.706,6.2
581734_Movie,Nomadland,2021,5000000,39458207,6.89,24.362,7.2
610253_Movie,Halloween Kills,2021,20000000,133423964,5.67,24.27,6.4
597208_Movie,Nightmare Alley,2021,60000000,39629195,-0.34,24.024,6.982
592508_Movie,Sooryavanshi,2021,13000000,35000000,1.69,23.65,5.8
637693_Movie,Spirit Untamed,2021,30000000,17635215,-0.41,23.411,7.3
542178_Movie,The French Dispatch,2021,25000000,46333545,0.85,22.717,7.032
630004_Movie,The Vault,2021,15000000,8804000,-0.41,22.102,6.8
516329_Movie,Antlers,2021,17000000,18867659,0.11,21.49,6.2
524369_Movie,The Many Saints of Newark,2021,50000000,13037403,-0.74,21.326,6.3
718032_Movie,Licorice Pizza,2021,40000000,33276075,-0.17,20.96,6.972
623511_Movie,The Burning Sea,2021,8300000,2836382,-0.66,20.905,6.6
578701_Movie,Those Who Wish Me Dead,2021,20000000,23384502,0.17,20.38,6.6
525660_Movie,Dynasty Warriors,2021,38504400,3310000,-0.91,19.898,5.9
681887_Movie,Cosmic Sin,2021,20000000,349757,-0.98,19.107,4
581389_Movie,Space Sweepers,2021,21000000,24571,-1.00,18.527,7.07
738652_Movie,Copshop,2021,43500000,6807158,-0.84,18.516,6.3
763329_Movie,Red Rocket,2021,1100000,2200000,1.00,18.322,6.8
663260_Movie,Black Box,2021,10722240,9738741,-0.09,17.909,7.334
567690_Movie,Dear Evan Hansen,2021,27500000,19133454,-0.30,17.779,6.3
597890_Movie,Voyagers,2021,20000000,4298184,-0.79,17.743,6
579047_Movie,Reminiscence,2021,68000000,18717947,-0.72,17.735,6.587
785663_Movie,Old Henry,2021,1500000,77463,-0.95,17.723,7.3
616651_Movie,Stillwater,2021,20000000,19754272,-0.01,17.573,6.6
615643_Movie,Minari,2021,2000000,12900000,5.45,17.498,7.338
800497_Movie,Werewolves Within,2021,6500000,937490,-0.86,17.411,6
573164_Movie,An Egg Rescue,2021,6400000,4093345,-0.36,17.185,7.9
583406_Movie,Judas and the Black Messiah,2021,26000000,6416063,-0.75,16.81,7.3
659940_Movie,The Marco Effect,2021,8000000,39300,-1.00,16.807,5.8
623135_Movie,Sinkhole,2021,11400000,17970000,0.58,16.707,6.9
511809_Movie,West Side Story,2021,100000000,76016171,-0.24,15.98,7
529106_Movie,Major Grom: Plague Doctor,2021,10000000,4500000,-0.55,15.898,6.7
758866_Movie,Drive My Car,2021,1300000,15356046,10.81,15.732,7.4
643586_Movie,Willy's Wonderland,2021,5000000,431020,-0.91,15.513,6
565028_Movie,Candyman,2021,25000000,77411570,2.10,15.417,6
424277_Movie,Annette,2021,15500000,3700000,-0.76,15.393,6.7
602666_Movie,Detective Chinatown 3,2021,117000000,686257563,4.87,15.351,5.6
574060_Movie,Gunpowder Milkshake,2021,30000000,1015760,-0.97,15.312,6.3
557950_Movie,Mainstream,2021,5000000,49638,-0.99,14.985,6.4
629017_Movie,Run Hide Fight,2021,2000000,34561,-0.98,14.897,6.706
780382_Movie,The Wolf and the Lion,2021,11900000,15300000,0.29,14.405,7.5
467909_Movie,In the Heights,2021,55000000,43000000,-0.22,14.301,7.2
826749_Movie,Fortress,2021,20000000,52169,-1.00,14.21,5.7
714869_Movie,Serial (Bad) Weddings 3,2021,22000000,27832384,0.27,14.145,6.3
598014_Movie,The Last Warrior: Emissary of Darkness,2021,7000000,29694624,3.24,14.09,7.1
793937_Movie,The School of the Magical Animals,2021,11700000,22028248,0.88,13.995,6.2
635731_Movie,Pig,2021,3000000,3889432,0.30,13.954,6.655
632617_Movie,C'mon C'mon,2021,8300000,4300000,-0.48,13.822,7.2
846867_Movie,Mad God,2021,250000,322619,0.29,13.383,6.854
539565_Movie,Zola,2021,5000000,3500000,-0.30,13.365,6.178
660942_Movie,The Innocents,2021,3400000,322000,-0.91,13.293,6.914
592863_Movie,Respect,2021,55000000,31217372,-0.43,13.039,6.8
777270_Movie,Belfast,2021,11000000,49158343,3.47,12.903,7.1
554230_Movie,The Lost Daughter,2021,5000000,703281,-0.86,12.7,6.5
749274_Movie,Cry Macho,2021,33000000,16510734,-0.50,12.505,5.954
716612_Movie,Spencer,2021,18000000,14000000,-0.22,12.392,6.8
728118_Movie,"Quo Vadis, Aida?",2021,4750000,813253,-0.83,12.389,7.6
673309_Movie,American Underdog,2021,25000000,26514814,0.06,12.088,7.1
644083_Movie,Twist,2021,2000000,510466,-0.74,11.925,5.9
664300_Movie,Shiva Baby,2021,250000,359247,0.44,11.79,7.183
603206_Movie,Dream Horse,2021,20000000,6435260,-0.68,11.783,7
779029_Movie,The Battle at Lake Changjin,2021,200000000,902540935,3.51,11.687,5.915
604563_Movie,OSS 117: From Africa with Love,2021,20400000,13457801,-0.34,11.617,5.652
884452_Movie,The Ambush,2021,40000000,5218666,-0.87,11.115,6.1
501841_Movie,A Journal for Jordan,2021,25000000,6700000,-0.73,11.103,7
712454_Movie,The Summit of the Gods,2021,9850000,1756552,-0.82,10.836,7.8
481879_Movie,Die in a Gunfight,2021,4000000,31395,-0.99,10.834,5.4
693827_Movie,Lansky,2021,5000000,136579,-0.97,10.437,6.048
793285_Movie,God's Not Dead: We The People,2021,5000000,1200000,-0.76,10.29,6.8
680813_Movie,Flee,2021,3400000,712229,-0.79,10.283,7.8
749004_Movie,Petite Maman,2021,3100000,1024575,-0.67,10.135,7.1
730047_Movie,Cyrano,2021,20000000,3000000,-0.85,10.135,6.4
660000_Movie,Lost Illusions,2021,20800000,8600000,-0.59,9.927,7.4
754067_Movie,Vicky and Her Mystery,2021,6500000,4181043,-0.36,9.902,7.1
655082_Movie,Eiffel,2021,26000000,13000000,-0.50,9.844,6.3
577242_Movie,Kaamelott: The First Chapter,2021,17516235,19002036,0.08,9.425,6.634
800823_Movie,The Kids Are Alright: Destination Asturias,2021,5300000,9600000,0.81,9.29,5.6
809717_Movie,Moonbound,2021,2000000,6666618,2.33,9.128,6.4
712121_Movie,Sweat,2021,1619835,11546,-0.99,8.5,6.3
642684_Movie,Operation Portugal,2021,1400000,3795575,1.71,7.838,5
758891_Movie,"Hi, Mom",2021,59000000,822049668,12.93,7.767,7
745611_Movie,Delicious,2021,5000000,8356097,0.67,7.759,6.9
586101_Movie,Music,2021,16000000,645949,-0.96,7.672,5.4
764686_Movie,The Divide,2021,5000000,2178083,-0.56,7.464,6.6
638965_Movie,Mandibles,2021,4900000,2044087,-0.58,7.318,6.289
607430_Movie,Nine Days,2021,10000000,969204,-0.90,7.268,6.8
662745_Movie,Monica and Friends: Lessons,2021,1900000,2100000,0.11,7.241,8.2
601337_Movie,83,2021,36786988,25452983,-0.31,6.849,7.1
675353_Movie,Sonic the Hedgehog 2,2022,110000000,405421518,2.69,212.009,7.479
315162_Movie,Puss in Boots: The Last Wish,2022,90000000,484700000,4.39,178.402,8.219
361743_Movie,Top Gun: Maverick,2022,170000000,1488732821,7.76,173.33,8.2
507086_Movie,Jurassic World Dominion,2022,165000000,1001978080,5.07,167.189,6.675
76600_Movie,Avatar: The Way of Water,2022,460000000,2320250281,4.04,163.801,7.608
453395_Movie,Doctor Strange in the Multiverse of Madness,2022,200000000,955775804,3.78,111.863,7.267
414906_Movie,The Batman,2022,185000000,772319315,3.17,106.913,7.659
505642_Movie,Black Panther: Wakanda Forever,2022,250000000,859102154,2.44,105.255,7.072
508947_Movie,Turning Red,2022,175000000,21328962,-0.88,89.84,7.349
335787_Movie,Uncharted,2022,120000000,407141258,2.39,84.444,6.918
545611_Movie,Everything Everywhere All at Once,2022,25000000,139200000,4.57,82.099,7.759
616037_Movie,Thor: Love and Thunder,2022,250000000,760900000,2.04,80.047,6.422
882598_Movie,Smile,2022,17000000,217408513,11.79,79.871,6.7
601796_Movie,Alienoid,2022,24500000,12109608,-0.51,79.338,6.824
438148_Movie,Minions: The Rise of Gru,2022,85000000,940203765,10.06,76.441,7.303
698508_Movie,Redeeming Love,2022,30000000,9464198,-0.68,73.093,7.8
985939_Movie,Fall,2022,3000000,17363261,4.79,72.766,7.1
585083_Movie,Hotel Transylvania: Transformania,2022,75000000,18500000,-0.75,71.258,7.07
937278_Movie,A Man Called Otto,2022,50000000,108961677,1.18,70.786,7.77
799155_Movie,Attack,2022,9600000,2600000,-0.73,70.477,6.8
615777_Movie,Babylon,2022,78000000,63363579,-0.19,68.689,7.369
663712_Movie,Terrifier 2,2022,250000,15741780,61.97,65.555,6.7
646385_Movie,Scream,2022,24000000,137743924,4.74,60.121,6.668
436270_Movie,Black Adam,2022,200000000,393452111,0.97,59.685,6.9
338953_Movie,Fantastic Beasts: The Secrets of Dumbledore,2022,200000000,407200000,1.04,59.397,6.648
840326_Movie,Sisu,2022,6200000,13000000,1.10,57.31,7.42
718930_Movie,Bullet Train,2022,90000000,239300000,1.66,56.881,7.442
629542_Movie,The Bad Guys,2022,80000000,250162278,2.13,56.759,7.546
624091_Movie,Sri Asih,2022,1242172,4577403,2.68,56.731,6.5
593643_Movie,The Menu,2022,35000000,79628200,1.28,56.518,7.2
949423_Movie,Pearl,2022,1000000,10139416,9.14,55.563,7.2
799379_Movie,Project Wolf Hunting,2022,9000000,20541,-1.00,54.948,6.378
756999_Movie,The Black Phone,2022,16000000,161440742,9.09,54.003,7.6
760104_Movie,X,2022,1000000,15113105,14.11,53.229,6.7
744276_Movie,After Ever Happy,2022,14000000,19238073,0.37,52.901,6.818
725201_Movie,The Gray Man,2022,200000000,454023,-1.00,52.625,6.9
406759_Movie,Moonfall,2022,146000000,67319703,-0.54,50.703,6.297
536554_Movie,M3GAN,2022,12000000,181796517,14.15,48.79,7.054
619803_Movie,The Roundup,2022,7600000,101166707,12.31,47.271,7.2
752623_Movie,The Lost City,2022,74000000,192907684,1.61,46.959,6.493
616820_Movie,Halloween Ends,2022,20000000,104374176,4.22,44.306,6.1
661374_Movie,Glass Onion: A Knives Out Mystery,2022,40000000,15000000,-0.63,44.249,7.051
639933_Movie,The Northman,2022,70000000,69633110,-0.01,41.899,7.048
717728_Movie,Jeepers Creepers: Reborn,2022,5000000,6175213,0.24,41.572,5.406
579974_Movie,RRR,2022,69000000,160000000,1.32,40.317,7.747
718789_Movie,Lightyear,2022,200000000,226425420,0.13,38.007,6.9
818397_Movie,Memory,2022,30000000,13900000,-0.54,37.445,6.8
724495_Movie,The Woman King,2022,50000000,97300000,0.95,37.3,7.7
526896_Movie,Morbius,2022,75000000,167635712,1.24,37.094,5.984
785084_Movie,The Whale,2022,3000000,55101305,17.37,35.288,7.832
668482_Movie,Roald Dahl's Matilda the Musical,2022,25000000,37289659,0.49,34.913,6.78
619730_Movie,Don't Worry Darling,2022,35000000,86700000,1.48,33.646,6.799
556694_Movie,Three Thousand Years of Longing,2022,60000000,20300000,-0.66,33.53,6.9
807356_Movie,Watcher,2022,5000000,2543216,-0.49,32.601,6.485
505026_Movie,Death on the Nile,2022,90000000,137307235,0.53,32.587,6.4
760161_Movie,Orphan: First Kill,2022,10000000,9572765,-0.04,32.125,6.636
497828_Movie,Triangle of Sadness,2022,15600000,24733572,0.59,31.037,7.064
648579_Movie,The Unbearable Weight of Massive Talent,2022,30000000,29116320,-0.03,30.964,6.8
763285_Movie,Ambulance,2022,40000000,52303589,0.31,30.912,6.647
913290_Movie,Barbarian,2022,4500000,45400000,9.09,30.837,6.8
830784_Movie,"Lyle, Lyle, Crocodile",2022,50000000,104088441,1.08,30.752,7
614934_Movie,Elvis,2022,85000000,288670284,2.40,30.749,7.506
762504_Movie,Nope,2022,68000000,170823080,1.51,30.498,6.8
539681_Movie,DC League of Super-Pets,2022,90000000,203000000,1.26,29.443,7.2
653851_Movie,Devotion,2022,90000000,20000000,-0.78,29.17,7.112
751237_Movie,Umma,2022,3000000,2100000,-0.30,28.638,5.4
575322_Movie,Project Gemini,2022,6000000,211674,-0.96,28.545,5.8
587412_Movie,K.G.F: Chapter 2,2022,13000000,90410749,5.95,28.072,7.403
899112_Movie,Violent Night,2022,20000000,75734910,2.79,27.589,7.278
674324_Movie,The Banshees of Inisherin,2022,20000000,49300000,1.47,27.531,7.5
551271_Movie,Medieval,2022,23000000,4311284,-0.81,27.038,6.9
682507_Movie,Where the Crawdads Sing,2022,24000000,144353965,5.01,26.219,7.563
830788_Movie,The Invitation,2022,10000000,33628000,2.36,26.079,6.1
522016_Movie,The 355,2022,75000000,55700000,-0.26,26.066,6.1
803114_Movie,The Requin,2022,8500000,130493,-0.98,25.88,4.8
823625_Movie,Blacklight,2022,43000000,15902207,-0.63,25.481,6.2
591120_Movie,The Pirates: The Last Royal Treasure,2022,19597380,10247262,-0.48,25.258,6.5
804095_Movie,The Fabelmans,2022,40000000,45629909,0.14,24.861,7.6
947938_Movie,Dolphin Boy,2022,4000000,2613252,-0.35,24.695,6.4
869626_Movie,Marcel the Shell with Shoes On,2022,6000000,6909209,0.15,24.55,7.7
676701_Movie,"Tad, the Lost Explorer and the Emerald Tablet",2022,11983950,32800000,1.74,24.154,7.5
420821_Movie,Chip 'n Dale: Rescue Rangers,2022,70000000,623190,-0.99,23.585,6.997
676710_Movie,The Amazing Maurice,2022,17000000,21110363,0.24,23.388,6.782
634429_Movie,Shin Ultraman,2022,5500000,34441594,5.26,23.258,7.184
626735_Movie,Dog,2022,20000000,84774243,3.24,23.207,7.3
862965_Movie,Emily the Criminal,2022,2000000,2157673,0.08,22.675,6.68
809140_Movie,Father Stu,2022,4000000,21591034,4.40,22.431,7.14
791177_Movie,Bones and All,2022,16000000,15234907,-0.05,21.975,7.1
817758_Movie,TÁR,2022,35000000,29048571,-0.17,21.756,7.1
848058_Movie,Piggy,2022,2400000,543064,-0.77,21.755,6.598
799876_Movie,The Outfit,2022,5000000,4000000,-0.20,21.691,7.095
366672_Movie,Paws of Fury: The Legend of Hank,2022,45000000,42500000,-0.06,21.656,6.7
800939_Movie,Ticket to Paradise,2022,20000000,168800000,7.44,21.324,6.5
877269_Movie,Strange World,2022,180000000,73621640,-0.59,21.285,6.322
644124_Movie,Dampyr,2022,15000000,362113,-0.98,21.276,6.2
760926_Movie,Gold,2022,6500000,176048,-0.97,20.507,6.2
818110_Movie,The Magic Flute,2022,6500000,492000,-0.92,20.473,6.5
999278_Movie,The Goldsmith,2022,250000,63830,-0.74,20.361,6.1
766475_Movie,See How They Run,2022,40000000,21921551,-0.45,19.709,6.369
520023_Movie,Bodies Bodies Bodies,2022,3000000,13900000,3.63,19.215,6.2
780609_Movie,Men,2022,6500000,11152071,0.72,19.114,6.1
245842_Movie,The King's Daughter,2022,40500000,2200000,-0.95,18.282,7
661791_Movie,La Abuela (The Grandmother),2022,3749231,1817696,-0.52,17.111,5.863
664469_Movie,Amsterdam,2022,80000000,31245810,-0.61,17.107,6.1
626872_Movie,Emergency Declaration,2022,18052672,19200000,0.06,17.052,7.5
656663_Movie,Jackass Forever,2022,10000000,80340218,7.03,16.999,6.81
727340_Movie,Hunt,2022,17000000,25994,-1.00,16.523,6.7
532710_Movie,Firestarter,2022,12000000,15000000,0.25,16.485,5.557
960258_Movie,Shark Bait,2022,5000000,1824152,-0.64,16.374,5.7
615904_Movie,Marry Me,2022,23000000,44000000,0.91,16.3,6.6
777831_Movie,9 Bullets,2022,3000000,193908,-0.94,16.223,5.4
1018494_Movie,Operation Seawolf,2022,15000,23000,0.53,16.119,5.7
820446_Movie,Downton Abbey: A New Era,2022,40000000,92651384,1.32,15.663,7.2
819876_Movie,Crimes of the Future,2022,27000000,4551565,-0.83,15.448,6.052
811631_Movie,Infinite Storm,2022,4749917,1707067,-0.64,15.344,5.7
928123_Movie,The Battle at Lake Changjin II: Water Gate Bridge,2022,200000000,626203271,2.13,14.96,6.2
837881_Movie,She Said,2022,32000000,13900000,-0.57,14.892,7.233
925786_Movie,Satan's Slaves 2: Communion,2022,900000,5909528,5.57,14.395,7
714888_Movie,Argentina 1985,2022,20000000,58424000,1.92,14.308,7.9
833339_Movie,Speak No Evil,2022,3200000,631249,-0.80,14.16,6.6
504827_Movie,The Bob's Burgers Movie,2022,38000000,34148750,-0.10,14.057,7
615952_Movie,Armageddon Time,2022,15000000,6524886,-0.57,13.932,6.5
477462_Movie,The Twin,2022,2620000,492000,-0.81,13.627,5.8
664332_Movie,Gangubai Kathiawadi,2022,12000000,25300000,1.11,13.56,7.4
614939_Movie,Bros,2022,22000000,14800000,-0.33,13.387,6.7
788977_Movie,Cairo Conspiracy,2022,7047000,3646605,-0.48,13.375,6.71
743563_Movie,Vikram,2022,15354648,54172014,2.53,13.37,7.7
848685_Movie,The Beasts,2022,3900000,10238603,1.63,13.358,7.5
760099_Movie,Living,2022,10000000,6999027,-0.30,13.301,7
696157_Movie,Whitney Houston: I Wanna Dance with Somebody,2022,50000000,59800000,0.20,13.176,7
777245_Movie,Women Talking,2022,20000000,7589419,-0.62,12.95,6.9
850028_Movie,"Alice, Darling",2022,4000000,121067,-0.97,12.949,5.7
833417_Movie,Full Time,2022,3000000,42566,-0.99,12.877,7.076
660046_Movie,Ponniyin Selvan: Part I,2022,29500000,59000000,1.00,12.629,7.1
894803_Movie,Sita Ramam,2022,3400000,11800000,2.47,12.489,7.8
962543_Movie,The Worst Ones,2022,2600000,19833,-0.99,12.025,6.795
724665_Movie,"Confess, Fletch",2022,20000000,500000,-0.98,11.949,6.3
744594_Movie,White Noise,2022,100000000,71476,-1.00,11.89,5.6
814757_Movie,Empire of Light,2022,13500000,11395604,-0.16,11.824,6.7
883502_Movie,Fortress: Sniper's Eye,2022,22000000,69075,-1.00,11.076,5.3
714676_Movie,Alice,2022,19500000,373043,-0.98,10.924,5.8
854239_Movie,Till,2022,33000000,11498884,-0.65,10.368,7.4
635891_Movie,Clerks III,2022,7000000,4717597,-0.33,10.201,6.024
892515_Movie,Masquerade,2022,14000000,6667598,-0.52,9.962,6.8
852438_Movie,Final Cut,2022,4300000,2046233,-0.52,9.786,6.8
771077_Movie,Rise,2022,7780000,11196824,0.44,9.709,7.4
832544_Movie,Stealing Raden Saleh,2022,1240864,18612962,14.00,9.491,7.6
747803_Movie,One Way,2022,5000000,30272,-0.99,9.404,5.9
1047431_Movie,Prancer: A Christmas Tale,2022,7000000,18600000,1.66,9.37,6.8
517302_Movie,Hatching,2022,3896000,508000,-0.87,9.232,6.3
735697_Movie,Incredible But True,2022,4340000,2329813,-0.46,9.071,6.035
610411_Movie,Erik Stoneheart,2022,1591000,13877,-0.99,9.066,5.9
752564_Movie,Maigret,2022,7000000,5934907,-0.15,9.021,5.8
888321_Movie,Corsage,2022,7580600,3092534,-0.59,8.696,6.2
913814_Movie,Brian and Charles,2022,1200000,216220,-0.82,8.548,6.322
960206_Movie,Godland,2022,5000000,1560518,-0.69,8.425,6.9
823951_Movie,November,2022,17700000,18114769,0.02,8.346,7.073
820697_Movie,The Five Devils,2022,3370000,46666,-0.99,8.184,6.864
